W (c8:cb:b8:f9:8d:c5,-63),(c8:cb:b8:f9:8d:c7,-64),(c8:cb:b8:f9:8d:c2,-62),(c8:cb:b8:f9:8d:c0,-64),(88:51:fb:8a:bc:40,-46),(88:51:fb:8a:bc:47,-47),(88:51:fb:8a:bc:45,-46),(88:51:fb:8a:bc:42,-47),(c8:cb:b8:f9:8d:c3,-64),(c8:cb:b8:f9:8d:c6,-65),(c8:cb:b8:f9:8d:c4,-63),(c8:cb:b8:f9:8d:c1,-64),(88:51:fb:8a:bc:43,-47),(88:51:fb:8a:bc:46,-47),(88:51:fb:8a:bc:41,-46),(88:51:fb:8a:bc:44,-47),(88:51:fb:8a:bc:55,-50),(88:51:fb:8a:bc:56,-50),(88:51:fb:8a:bc:57,-50),(88:51:fb:8a:bc:51,-51),(88:51:fb:8a:bc:54,-49),(88:51:fb:8a:bc:52,-57),(88:51:fb:8a:bc:50,-51),(88:51:fb:8a:bc:53,-51),(20:c9:d0:19:33:83,-53),(d8:9d:67:91:d0:f1,-55),(00:23:33:a2:48:b1,-67),(d8:9d:67:91:d0:f0,-53),(d8:9d:67:91:d0:f2,-54),(00:03:52:e3:8b:15,-59),(00:03:52:e3:8b:11,-58),(d8:9d:67:91:d0:f3,-48),(00:03:52:e3:8b:12,-58),(00:03:52:e3:8b:18,-58),(00:03:52:e3:8b:16,-58),(00:23:33:a2:48:bd,-56),(00:23:33:a2:48:bc,-56),(00:23:33:a2:48:b8,-57),(00:23:33:a2:48:b9,-57),(c8:cb:b8:f9:8d:d0,-77),(00:03:52:2b:84:01,-60),(00:03:52:2b:84:02,-60),(00:03:52:2b:84:06,-60),(00:03:52:e5:44:42,-71),(00:03:52:e5:44:41,-65),(00:03:52:2b:84:05,-60),(00:03:52:e5:44:48,-64),(00:03:52:2b:89:c9,-76),(00:03:52:2b:89:c1,-76),(00:03:52:2b:89:c5,-74),(00:03:52:2b:89:c8,-76),(00:03:52:2b:89:c6,-74),(00:03:52:2b:89:c2,-75),(00:03:52:2b:84:08,-60),(d8:9d:67:91:d0:f6,-58),(20:4c:9e:ea:10:16,-73),(00:23:33:a2:48:b6,-73),(20:4c:9e:ea:10:19,-73),(00:03:52:29:ca:d1,-61),(00:03:52:29:ca:d6,-62),(00:03:52:29:ca:d2,-61),(00:03:52:29:ca:d9,-61),(00:03:52:29:ca:d8,-61),(00:03:52:29:ca:d5,-62),(20:4c:9e:ea:10:1d,-73),(20:4c:9e:ea:10:1c,-73),(00:03:52:e3:85:52,-69),(d8:9d:67:91:d0:f5,-50),(d8:9d:67:91:d0:f4,-51),(00:23:33:a2:48:b2,-68),(00:23:33:a2:48:b3,-67),(00:3a:9a:51:ab:51,-85),(d8:9d:67:91:d0:f7,-48),(c8:cb:b8:ec:1b:45,-80),(c8:cb:b8:ec:1b:42,-79),(c8:cb:b8:ec:1b:47,-79),(c8:cb:b8:ec:1b:40,-79),(00:3a:9a:51:ab:57,-81),(00:03:52:e5:44:49,-69),(00:03:52:e3:85:58,-67),(c8:cb:b8:f9:8d:d1,-76),(c8:cb:b8:ec:1b:44,-80),(c8:cb:b8:ec:1b:46,-79),(c8:cb:b8:ec:1b:43,-80),(c8:cb:b8:ec:1b:41,-80),(c8:cb:b8:f9:8d:d2,-78),(c8:cb:b8:f9:8d:d4,-81),(00:03:52:e5:44:45,-66),

W (c8:cb:b8:f9:8d:c5,-63),(c8:cb:b8:f9:8d:c7,-64),(c8:cb:b8:f9:8d:c2,-62),(c8:cb:b8:f9:8d:c0,-64),(88:51:fb:8a:bc:40,-46),(88:51:fb:8a:bc:47,-47),(88:51:fb:8a:bc:45,-46),(88:51:fb:8a:bc:42,-47),(c8:cb:b8:f9:8d:c3,-64),(c8:cb:b8:f9:8d:c6,-65),(c8:cb:b8:f9:8d:c4,-63),(c8:cb:b8:f9:8d:c1,-64),(88:51:fb:8a:bc:43,-47),(88:51:fb:8a:bc:46,-47),(88:51:fb:8a:bc:41,-46),(88:51:fb:8a:bc:44,-47),(88:51:fb:8a:bc:55,-50),(88:51:fb:8a:bc:56,-50),(88:51:fb:8a:bc:57,-50),(88:51:fb:8a:bc:51,-51),(88:51:fb:8a:bc:54,-49),(88:51:fb:8a:bc:52,-57),(88:51:fb:8a:bc:50,-51),(88:51:fb:8a:bc:53,-51),(20:c9:d0:19:33:83,-53),(d8:9d:67:91:d0:f1,-55),(00:23:33:a2:48:b1,-67),(d8:9d:67:91:d0:f0,-53),(d8:9d:67:91:d0:f2,-54),(00:03:52:e3:8b:15,-59),(00:03:52:e3:8b:11,-58),(d8:9d:67:91:d0:f3,-48),(00:03:52:e3:8b:12,-58),(00:03:52:e3:8b:18,-58),(00:03:52:e3:8b:16,-58),(00:23:33:a2:48:bd,-56),(00:23:33:a2:48:bc,-56),(00:23:33:a2:48:b8,-57),(00:23:33:a2:48:b9,-57),(c8:cb:b8:f9:8d:d0,-77),(00:03:52:2b:84:01,-60),(00:03:52:2b:84:02,-60),(00:03:52:2b:84:06,-60),(00:03:52:e5:44:42,-71),(00:03:52:e5:44:41,-65),(00:03:52:2b:84:05,-60),(00:03:52:e5:44:48,-64),(00:03:52:2b:89:c9,-76),(00:03:52:2b:89:c1,-76),(00:03:52:2b:89:c5,-74),(00:03:52:2b:89:c8,-76),(00:03:52:2b:89:c6,-74),(00:03:52:2b:89:c2,-75),(00:03:52:2b:84:08,-60),(d8:9d:67:91:d0:f6,-58),(20:4c:9e:ea:10:16,-73),(00:23:33:a2:48:b6,-73),(20:4c:9e:ea:10:19,-73),(00:03:52:29:ca:d1,-61),(00:03:52:29:ca:d6,-62),(00:03:52:29:ca:d2,-61),(00:03:52:29:ca:d9,-61),(00:03:52:29:ca:d8,-61),(00:03:52:29:ca:d5,-62),(20:4c:9e:ea:10:1d,-73),(20:4c:9e:ea:10:1c,-73),(00:03:52:e3:85:52,-69),(d8:9d:67:91:d0:f5,-50),(d8:9d:67:91:d0:f4,-51),(00:23:33:a2:48:b2,-68),(00:23:33:a2:48:b3,-67),(00:3a:9a:51:ab:51,-85),(d8:9d:67:91:d0:f7,-48),(c8:cb:b8:ec:1b:45,-80),(c8:cb:b8:ec:1b:42,-79),(c8:cb:b8:ec:1b:47,-79),(c8:cb:b8:ec:1b:40,-79),(00:3a:9a:51:ab:57,-81),(00:03:52:e5:44:49,-69),(00:03:52:e3:85:58,-67),(c8:cb:b8:f9:8d:d1,-76),(c8:cb:b8:ec:1b:44,-80),(c8:cb:b8:ec:1b:46,-79),(c8:cb:b8:ec:1b:43,-80),(c8:cb:b8:ec:1b:41,-80),(c8:cb:b8:f9:8d:d2,-78),(c8:cb:b8:f9:8d:d4,-81),(00:03:52:e5:44:45,-66),

35.400005	6.6
W (c8:cb:b8:f9:8d:c5,-63),(c8:cb:b8:f9:8d:c7,-63),(c8:cb:b8:f9:8d:c2,-62),(c8:cb:b8:f9:8d:c0,-63),(88:51:fb:8a:bc:40,-45),(88:51:fb:8a:bc:47,-45),(88:51:fb:8a:bc:45,-45),(88:51:fb:8a:bc:42,-45),(c8:cb:b8:f9:8d:c3,-63),(c8:cb:b8:f9:8d:c6,-63),(c8:cb:b8:f9:8d:c4,-63),(c8:cb:b8:f9:8d:c1,-62),(88:51:fb:8a:bc:43,-45),(88:51:fb:8a:bc:46,-45),(88:51:fb:8a:bc:41,-45),(88:51:fb:8a:bc:44,-45),(88:51:fb:8a:bc:55,-48),(88:51:fb:8a:bc:56,-48),(88:51:fb:8a:bc:57,-50),(88:51:fb:8a:bc:51,-48),(88:51:fb:8a:bc:54,-48),(88:51:fb:8a:bc:52,-47),(88:51:fb:8a:bc:50,-56),(88:51:fb:8a:bc:53,-48),(20:c9:d0:19:33:83,-53),(d8:9d:67:91:d0:f1,-50),(00:23:33:a2:48:b1,-74),(d8:9d:67:91:d0:f0,-50),(d8:9d:67:91:d0:f2,-49),(00:03:52:e3:8b:15,-60),(00:03:52:e3:8b:11,-60),(d8:9d:67:91:d0:f3,-47),(00:03:52:e3:8b:12,-60),(00:03:52:e3:8b:18,-60),(00:03:52:e3:8b:16,-60),(00:23:33:a2:48:bd,-60),(00:23:33:a2:48:bc,-60),(00:23:33:a2:48:b8,-61),(00:23:33:a2:48:b9,-61),(c8:cb:b8:f9:8d:d0,-77),(00:03:52:2b:84:01,-54),(00:03:52:2b:84:02,-60),(00:03:52:2b:84:06,-60),(00:03:52:e5:44:42,-73),(00:03:52:e5:44:41,-70),(00:03:52:2b:84:05,-52),(00:03:52:e5:44:48,-72),(00:03:52:2b:89:c9,-76),(00:03:52:2b:89:c1,-76),(00:03:52:2b:89:c5,-77),(00:03:52:2b:89:c8,-76),(00:03:52:2b:89:c6,-77),(00:03:52:2b:89:c2,-77),(00:03:52:2b:84:08,-60),(d8:9d:67:91:d0:f6,-58),(20:4c:9e:ea:10:16,-73),(00:23:33:a2:48:b6,-73),(20:4c:9e:ea:10:19,-72),(00:03:52:29:ca:d1,-69),(00:03:52:29:ca:d6,-69),(00:03:52:29:ca:d2,-70),(00:03:52:29:ca:d9,-70),(00:03:52:29:ca:d8,-70),(00:03:52:29:ca:d5,-70),(20:4c:9e:ea:10:1d,-73),(20:4c:9e:ea:10:1c,-72),(00:03:52:e3:85:52,-70),(d8:9d:67:91:d0:f5,-52),(d8:9d:67:91:d0:f4,-51),(00:23:33:a2:48:b2,-73),(00:23:33:a2:48:b3,-74),(00:3a:9a:51:ab:51,-80),(d8:9d:67:91:d0:f7,-48),(c8:cb:b8:ec:1b:45,-80),(c8:cb:b8:ec:1b:42,-79),(c8:cb:b8:ec:1b:47,-79),(c8:cb:b8:ec:1b:40,-79),(00:3a:9a:51:ab:57,-81),(00:03:52:e5:44:49,-73),(00:03:52:e3:85:58,-70),(c8:cb:b8:f9:8d:d1,-75),(c8:cb:b8:ec:1b:44,-80),(c8:cb:b8:ec:1b:46,-81),(c8:cb:b8:ec:1b:43,-80),(c8:cb:b8:ec:1b:41,-80),(c8:cb:b8:f9:8d:d2,-78),(c8:cb:b8:f9:8d:d4,-81),(00:03:52:e5:44:45,-71),(2c:30:33:1d:9d:cc,-72),(00:3a:9a:51:ab:58,-79),(c0:3f:0e:c4:b2:bc,-78),(00:03:52:e5:44:46,-72),(2c:30:33:1d:7a:f0,-70),(00:3a:9a:51:ab:5d,-75),(00:23:33:a2:48:b7,-71),(00:23:33:a2:48:b4,-71),(00:03:52:e3:85:55,-73),(00:03:52:e3:85:51,-73),(00:3a:9a:51:ab:59,-75),(00:03:52:e3:85:59,-73),

W (c8:cb:b8:f9:8d:c5,-67),(c8:cb:b8:f9:8d:c7,-67),(c8:cb:b8:f9:8d:c2,-70),(c8:cb:b8:f9:8d:c0,-67),(88:51:fb:8a:bc:40,-46),(88:51:fb:8a:bc:47,-45),(88:51:fb:8a:bc:45,-48),(88:51:fb:8a:bc:42,-47),(c8:cb:b8:f9:8d:c3,-67),(c8:cb:b8:f9:8d:c6,-67),(c8:cb:b8:f9:8d:c4,-71),(c8:cb:b8:f9:8d:c1,-67),(88:51:fb:8a:bc:43,-46),(88:51:fb:8a:bc:46,-46),(88:51:fb:8a:bc:41,-46),(88:51:fb:8a:bc:44,-46),(88:51:fb:8a:bc:55,-43),(88:51:fb:8a:bc:56,-43),(88:51:fb:8a:bc:57,-42),(88:51:fb:8a:bc:51,-42),(88:51:fb:8a:bc:54,-44),(88:51:fb:8a:bc:52,-43),(88:51:fb:8a:bc:50,-44),(88:51:fb:8a:bc:53,-45),(20:c9:d0:19:33:83,-51),(d8:9d:67:91:d0:f1,-42),(00:23:33:a2:48:b1,-71),(d8:9d:67:91:d0:f0,-41),(d8:9d:67:91:d0:f2,-42),(00:03:52:e3:8b:15,-62),(00:03:52:e3:8b:11,-63),(d8:9d:67:91:d0:f3,-41),(00:03:52:e3:8b:12,-64),(00:03:52:e3:8b:18,-62),(00:03:52:e3:8b:16,-62),(00:23:33:a2:48:bd,-56),(00:23:33:a2:48:bc,-60),(00:23:33:a2:48:b8,-61),(00:23:33:a2:48:b9,-61),(c8:cb:b8:f9:8d:d0,-77),(00:03:52:2b:84:01,-59),(00:03:52:2b:84:02,-60),(00:03:52:2b:84:06,-61),(00:03:52:e5:44:42,-68),(00:03:52:e5:44:41,-64),(00:03:52:2b:84:05,-62),(00:03:52:e5:44:48,-68),(00:03:52:2b:89:c9,-75),(00:03:52:2b:89:c1,-75),(00:03:52:2b:89:c5,-74),(00:03:52:2b:89:c8,-76),(00:03:52:2b:89:c6,-76),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-64),(d8:9d:67:91:d0:f6,-58),(20:4c:9e:ea:10:16,-74),(00:23:33:a2:48:b6,-68),(20:4c:9e:ea:10:19,-73),(00:03:52:29:ca:d1,-69),(00:03:52:29:ca:d6,-69),(00:03:52:29:ca:d2,-70),(00:03:52:29:ca:d9,-67),(00:03:52:29:ca:d8,-70),(00:03:52:29:ca:d5,-68),(20:4c:9e:ea:10:1d,-74),(20:4c:9e:ea:10:1c,-74),(00:03:52:e3:85:52,-68),(d8:9d:67:91:d0:f5,-52),(d8:9d:67:91:d0:f4,-51),(00:23:33:a2:48:b2,-69),(00:23:33:a2:48:b3,-70),(00:3a:9a:51:ab:51,-80),(d8:9d:67:91:d0:f7,-48),(c8:cb:b8:ec:1b:45,-80),(c8:cb:b8:ec:1b:42,-79),(c8:cb:b8:ec:1b:47,-79),(c8:cb:b8:ec:1b:40,-79),(00:3a:9a:51:ab:57,-81),(00:03:52:e5:44:49,-68),(00:03:52:e3:85:58,-70),(c8:cb:b8:f9:8d:d1,-75),(c8:cb:b8:ec:1b:44,-80),(c8:cb:b8:ec:1b:46,-81),(c8:cb:b8:ec:1b:43,-80),(c8:cb:b8:ec:1b:41,-80),(c8:cb:b8:f9:8d:d2,-78),(c8:cb:b8:f9:8d:d4,-81),(00:03:52:e5:44:45,-65),(2c:30:33:1d:9d:cc,-72),(00:3a:9a:51:ab:58,-79),(c0:3f:0e:c4:b2:bc,-78),(00:03:52:e5:44:46,-68),(2c:30:33:1d:7a:f0,-70),(00:3a:9a:51:ab:5d,-75),(00:23:33:a2:48:b7,-71),(00:23:33:a2:48:b4,-71),(00:03:52:e3:85:55,-73),(00:03:52:e3:85:51,-70),(00:3a:9a:51:ab:59,-77),(00:03:52:e3:85:59,-73),(bc:f1:f2:23:f6:a2,-79),(00:03:52:e3:85:56,-69),(00:3a:9a:51:ab:56,-85),

W (c8:cb:b8:f9:8d:c5,-71),(c8:cb:b8:f9:8d:c7,-74),(c8:cb:b8:f9:8d:c2,-72),(c8:cb:b8:f9:8d:c0,-71),(88:51:fb:8a:bc:40,-45),(88:51:fb:8a:bc:47,-45),(88:51:fb:8a:bc:45,-45),(88:51:fb:8a:bc:42,-47),(c8:cb:b8:f9:8d:c3,-71),(c8:cb:b8:f9:8d:c6,-71),(c8:cb:b8:f9:8d:c4,-73),(c8:cb:b8:f9:8d:c1,-70),(88:51:fb:8a:bc:43,-45),(88:51:fb:8a:bc:46,-46),(88:51:fb:8a:bc:41,-46),(88:51:fb:8a:bc:44,-46),(88:51:fb:8a:bc:55,-46),(88:51:fb:8a:bc:56,-46),(88:51:fb:8a:bc:57,-41),(88:51:fb:8a:bc:51,-42),(88:51:fb:8a:bc:54,-43),(88:51:fb:8a:bc:52,-41),(88:51:fb:8a:bc:50,-53),(88:51:fb:8a:bc:53,-44),(20:c9:d0:19:33:83,-50),(d8:9d:67:91:d0:f1,-42),(00:23:33:a2:48:b1,-66),(d8:9d:67:91:d0:f0,-41),(d8:9d:67:91:d0:f2,-41),(00:03:52:e3:8b:15,-63),(00:03:52:e3:8b:11,-62),(d8:9d:67:91:d0:f3,-41),(00:03:52:e3:8b:12,-64),(00:03:52:e3:8b:18,-63),(00:03:52:e3:8b:16,-63),(00:23:33:a2:48:bd,-62),(00:23:33:a2:48:bc,-63),(00:23:33:a2:48:b8,-66),(00:23:33:a2:48:b9,-63),(00:03:52:2b:84:01,-62),(00:03:52:2b:84:02,-62),(00:03:52:2b:84:06,-62),(00:03:52:e5:44:42,-68),(00:03:52:e5:44:41,-64),(00:03:52:2b:84:05,-58),(00:03:52:e5:44:48,-68),(00:03:52:2b:89:c9,-75),(00:03:52:2b:89:c1,-75),(00:03:52:2b:89:c5,-75),(00:03:52:2b:89:c8,-75),(00:03:52:2b:89:c6,-76),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-62),(20:4c:9e:ea:10:16,-76),(00:23:33:a2:48:b6,-68),(20:4c:9e:ea:10:19,-76),(00:03:52:29:ca:d1,-71),(00:03:52:29:ca:d6,-67),(00:03:52:29:ca:d2,-70),(00:03:52:29:ca:d9,-73),(00:03:52:29:ca:d8,-73),(00:03:52:29:ca:d5,-70),(20:4c:9e:ea:10:1d,-76),(20:4c:9e:ea:10:1c,-76),(00:03:52:e3:85:52,-66),(d8:9d:67:91:d0:f5,-41),(00:23:33:a2:48:b2,-65),(00:23:33:a2:48:b3,-67),(00:3a:9a:51:ab:51,-81),(00:03:52:e5:44:49,-68),(00:03:52:e3:85:58,-66),(00:03:52:e5:44:45,-65),(00:3a:9a:51:ab:58,-75),(00:03:52:e5:44:46,-67),(00:3a:9a:51:ab:5d,-75),(00:23:33:a2:48:b7,-71),(00:23:33:a2:48:b4,-67),(00:03:52:e3:85:55,-66),(00:03:52:e3:85:51,-66),(00:3a:9a:51:ab:59,-76),(bc:f1:f2:23:f6:a2,-81),(00:03:52:e3:85:56,-66),(00:3a:9a:51:ab:56,-85),(00:3a:9a:51:ab:5c,-75),(00:3a:9a:51:ab:54,-81),(00:3a:9a:51:ab:52,-81),(bc:f1:f2:23:f8:62,-86),(bc:f1:f2:23:f6:a3,-81),

W (c8:cb:b8:f9:8d:c5,-67),(c8:cb:b8:f9:8d:c7,-68),(c8:cb:b8:f9:8d:c2,-68),(c8:cb:b8:f9:8d:c0,-67),(88:51:fb:8a:bc:40,-46),(88:51:fb:8a:bc:47,-48),(88:51:fb:8a:bc:45,-46),(88:51:fb:8a:bc:42,-47),(c8:cb:b8:f9:8d:c3,-70),(c8:cb:b8:f9:8d:c6,-70),(c8:cb:b8:f9:8d:c4,-70),(c8:cb:b8:f9:8d:c1,-67),(88:51:fb:8a:bc:43,-46),(88:51:fb:8a:bc:46,-48),(88:51:fb:8a:bc:41,-46),(88:51:fb:8a:bc:44,-46),(88:51:fb:8a:bc:55,-42),(88:51:fb:8a:bc:56,-44),(88:51:fb:8a:bc:57,-43),(88:51:fb:8a:bc:51,-46),(88:51:fb:8a:bc:54,-43),(88:51:fb:8a:bc:52,-54),(88:51:fb:8a:bc:50,-57),(88:51:fb:8a:bc:53,-46),(20:c9:d0:19:33:83,-50),(d8:9d:67:91:d0:f1,-40),(00:23:33:a2:48:b1,-70),(d8:9d:67:91:d0:f0,-42),(d8:9d:67:91:d0:f2,-41),(00:03:52:e3:8b:15,-64),(00:03:52:e3:8b:11,-64),(d8:9d:67:91:d0:f3,-41),(00:03:52:e3:8b:12,-64),(00:03:52:e3:8b:18,-64),(00:03:52:e3:8b:16,-64),(00:23:33:a2:48:bd,-58),(00:23:33:a2:48:bc,-58),(00:23:33:a2:48:b8,-58),(00:23:33:a2:48:b9,-58),(00:03:52:2b:84:01,-65),(00:03:52:2b:84:02,-65),(00:03:52:2b:84:06,-62),(00:03:52:e5:44:42,-68),(00:03:52:e5:44:41,-71),(00:03:52:2b:84:05,-63),(00:03:52:e5:44:48,-68),(00:03:52:2b:89:c9,-75),(00:03:52:2b:89:c1,-75),(00:03:52:2b:89:c5,-74),(00:03:52:2b:89:c8,-75),(00:03:52:2b:89:c6,-75),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-62),(20:4c:9e:ea:10:16,-76),(00:23:33:a2:48:b6,-67),(20:4c:9e:ea:10:19,-76),(00:03:52:29:ca:d1,-74),(00:03:52:29:ca:d6,-71),(00:03:52:29:ca:d2,-72),(00:03:52:29:ca:d9,-73),(00:03:52:29:ca:d8,-71),(00:03:52:29:ca:d5,-70),(20:4c:9e:ea:10:1d,-76),(20:4c:9e:ea:10:1c,-76),(00:03:52:e3:85:52,-66),(d8:9d:67:91:d0:f5,-40),(00:23:33:a2:48:b2,-70),(00:23:33:a2:48:b3,-65),(00:3a:9a:51:ab:51,-76),(00:03:52:e5:44:49,-68),(00:03:52:e3:85:58,-66),(00:03:52:e5:44:45,-75),(00:3a:9a:51:ab:58,-75),(00:03:52:e5:44:46,-67),(00:3a:9a:51:ab:5d,-75),(00:23:33:a2:48:b7,-67),(00:23:33:a2:48:b4,-67),(00:03:52:e3:85:55,-67),(00:03:52:e3:85:51,-63),(00:3a:9a:51:ab:59,-76),(bc:f1:f2:23:f6:a2,-81),(00:03:52:e3:85:56,-66),(00:3a:9a:51:ab:56,-78),(00:3a:9a:51:ab:5c,-75),(00:3a:9a:51:ab:54,-78),(00:3a:9a:51:ab:52,-76),(bc:f1:f2:23:f8:62,-86),(bc:f1:f2:23:f6:a3,-81),(00:3a:9a:51:ab:57,-78),(d8:9d:67:91:d0:f6,-41),(d8:9d:67:91:d0:f4,-42),

35.400005	7.2
W (c8:cb:b8:f9:8d:c5,-68),(c8:cb:b8:f9:8d:c7,-68),(c8:cb:b8:f9:8d:c2,-68),(c8:cb:b8:f9:8d:c0,-71),(88:51:fb:8a:bc:40,-49),(88:51:fb:8a:bc:47,-47),(88:51:fb:8a:bc:45,-49),(88:51:fb:8a:bc:42,-49),(c8:cb:b8:f9:8d:c3,-71),(c8:cb:b8:f9:8d:c6,-71),(c8:cb:b8:f9:8d:c4,-69),(c8:cb:b8:f9:8d:c1,-68),(88:51:fb:8a:bc:43,-46),(88:51:fb:8a:bc:46,-46),(88:51:fb:8a:bc:41,-46),(88:51:fb:8a:bc:44,-48),(88:51:fb:8a:bc:55,-44),(88:51:fb:8a:bc:56,-44),(88:51:fb:8a:bc:57,-43),(88:51:fb:8a:bc:51,-44),(88:51:fb:8a:bc:54,-44),(88:51:fb:8a:bc:52,-49),(88:51:fb:8a:bc:50,-45),(88:51:fb:8a:bc:53,-47),(20:c9:d0:19:33:83,-50),(d8:9d:67:91:d0:f1,-40),(00:23:33:a2:48:b1,-67),(d8:9d:67:91:d0:f0,-41),(d8:9d:67:91:d0:f2,-41),(00:03:52:e3:8b:15,-64),(00:03:52:e3:8b:11,-62),(d8:9d:67:91:d0:f3,-41),(00:03:52:e3:8b:12,-64),(00:03:52:e3:8b:18,-64),(00:03:52:e3:8b:16,-64),(00:23:33:a2:48:bd,-64),(00:23:33:a2:48:bc,-59),(00:23:33:a2:48:b8,-59),(00:23:33:a2:48:b9,-59),(00:03:52:2b:84:01,-65),(00:03:52:2b:84:02,-63),(00:03:52:2b:84:06,-62),(00:03:52:e5:44:42,-71),(00:03:52:e5:44:41,-67),(00:03:52:2b:84:05,-64),(00:03:52:e5:44:48,-67),(00:03:52:2b:89:c9,-75),(00:03:52:2b:89:c1,-75),(00:03:52:2b:89:c5,-74),(00:03:52:2b:89:c8,-75),(00:03:52:2b:89:c6,-75),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-65),(20:4c:9e:ea:10:16,-76),(00:23:33:a2:48:b6,-64),(20:4c:9e:ea:10:19,-76),(00:03:52:29:ca:d1,-74),(00:03:52:29:ca:d6,-71),(00:03:52:29:ca:d2,-72),(00:03:52:29:ca:d9,-73),(00:03:52:29:ca:d8,-71),(00:03:52:29:ca:d5,-70),(20:4c:9e:ea:10:1d,-76),(20:4c:9e:ea:10:1c,-76),(00:03:52:e3:85:52,-63),(d8:9d:67:91:d0:f5,-40),(00:23:33:a2:48:b2,-67),(00:23:33:a2:48:b3,-65),(00:3a:9a:51:ab:51,-77),(00:03:52:e5:44:49,-68),(00:03:52:e3:85:58,-66),(00:03:52:e5:44:45,-75),(00:3a:9a:51:ab:58,-75),(00:03:52:e5:44:46,-67),(00:3a:9a:51:ab:5d,-75),(00:23:33:a2:48:b7,-70),(00:23:33:a2:48:b4,-65),(00:03:52:e3:85:55,-62),(00:03:52:e3:85:51,-63),(00:3a:9a:51:ab:59,-76),(bc:f1:f2:23:f6:a2,-81),(00:03:52:e3:85:56,-62),(00:3a:9a:51:ab:56,-78),(00:3a:9a:51:ab:5c,-75),(00:3a:9a:51:ab:54,-78),(00:3a:9a:51:ab:52,-77),(bc:f1:f2:23:f8:62,-86),(bc:f1:f2:23:f6:a3,-81),(00:3a:9a:51:ab:57,-78),(d8:9d:67:91:d0:f6,-41),(d8:9d:67:91:d0:f4,-39),(00:3a:9a:51:ab:53,-75),(c0:3f:0e:c4:c8:b2,-78),(b4:18:d1:e3:e2:8d,-80),(00:03:52:e3:85:59,-67),

