
W (88:51:fb:8a:bc:45,-70),(88:51:fb:8a:bc:47,-69),(88:51:fb:8a:bc:40,-70),(88:51:fb:8a:bc:42,-70),(88:51:fb:8a:bc:43,-69),(88:51:fb:8a:bc:46,-69),(88:51:fb:8a:bc:44,-70),(88:51:fb:8a:bc:41,-69),(00:23:33:a2:48:b8,-69),(00:23:33:a2:48:bd,-68),(00:23:33:a2:48:bc,-69),(00:23:33:a2:48:b9,-68),(00:03:52:2b:84:08,-49),(00:03:52:2b:84:06,-49),(00:03:52:2b:84:01,-49),(00:03:52:e3:8b:15,-42),(00:03:52:e3:8b:11,-42),(00:03:52:e3:8b:16,-42),(00:03:52:e3:8b:12,-42),(00:03:52:e3:8b:18,-42),(00:03:52:29:ca:d2,-71),(00:03:52:29:ca:d1,-70),(00:03:52:2b:84:05,-49),(00:03:52:2b:84:02,-49),(00:03:52:29:ca:d5,-73),(00:03:52:29:ca:d8,-70),(00:03:52:29:ca:d9,-71),(00:03:52:29:ca:d6,-71),(00:03:52:2b:89:c1,-72),(00:03:52:2b:89:c2,-68),(d8:9d:67:91:d0:f0,-61),(00:03:52:2b:89:c5,-68),(c8:cb:b8:ec:1b:47,-79),(c8:cb:b8:ec:1b:46,-79),(c8:cb:b8:ec:1b:43,-79),(c8:cb:b8:ec:1b:45,-78),(c8:cb:b8:ec:1b:42,-79),(c8:cb:b8:ec:1b:41,-78),(c8:cb:b8:ec:1b:40,-78),(c8:cb:b8:ec:1b:44,-79),(d8:9d:67:91:d0:f1,-61),(00:03:52:2b:89:c8,-68),(00:03:52:2b:89:c9,-68),(00:03:52:e3:85:51,-52),(2c:30:33:1d:9d:cc,-58),(00:03:52:2b:89:c6,-68),(00:03:52:e5:44:41,-71),(00:03:52:e5:44:45,-70),(00:03:52:e5:44:48,-64),(c8:cb:b8:ec:1b:51,-71),(2c:30:33:1d:7a:f0,-58),(34:12:98:06:06:d2,-75),(bc:f1:f2:23:f8:62,-70),(00:03:52:e3:85:52,-59),(b4:18:d1:e3:e2:8d,-76),(00:03:52:e3:85:55,-59),(d8:9d:67:91:d0:f3,-61),(c8:cb:b8:ec:1b:54,-71),(c8:cb:b8:ec:1b:56,-73),(20:4c:9e:ea:10:16,-77),(d8:9d:67:91:d0:f4,-61),(d8:9d:67:91:d0:f5,-58),(d8:9d:67:91:d0:f2,-60),(20:4c:9e:ea:10:1d,-75),(20:4c:9e:ea:10:1c,-76),(bc:f1:f2:23:3b:62,-73),(88:51:fb:8a:bc:51,-72),(20:4c:9e:ea:10:19,-77),(bc:f1:f2:23:f8:64,-74),(88:51:fb:8a:bc:55,-71),(c8:cb:b8:ec:1b:50,-72),(c8:cb:b8:ec:1b:57,-73),(bc:f1:f2:23:f8:63,-74),(c8:cb:b8:ec:1b:55,-73),(bc:f1:f2:23:f8:60,-70),(c8:cb:b8:f9:8d:d0,-90),(88:51:fb:8a:bc:54,-73),(88:51:fb:8a:bc:56,-68),(bc:f1:f2:23:f8:61,-70),(c0:3f:0e:c4:b2:bc,-71),(88:51:fb:8a:bc:52,-72),(00:03:52:e3:85:58,-59),(00:03:52:e3:85:59,-59),(00:03:52:e3:85:56,-59),(00:03:52:e5:44:42,-69),(88:51:fb:8a:bc:57,-68),(bc:f1:f2:23:3b:60,-74),(20:c9:d0:19:33:83,-78),(88:51:fb:8a:bc:53,-69),(c8:cb:b8:ec:1b:53,-73),

W (88:51:fb:8a:bc:45,-68),(88:51:fb:8a:bc:47,-68),(88:51:fb:8a:bc:40,-69),(88:51:fb:8a:bc:42,-71),(88:51:fb:8a:bc:43,-69),(88:51:fb:8a:bc:46,-69),(88:51:fb:8a:bc:44,-69),(88:51:fb:8a:bc:41,-68),(00:23:33:a2:48:b8,-72),(00:23:33:a2:48:bd,-73),(00:23:33:a2:48:bc,-73),(00:23:33:a2:48:b9,-70),(00:03:52:2b:84:08,-47),(00:03:52:2b:84:06,-47),(00:03:52:2b:84:01,-48),(00:03:52:e3:8b:15,-45),(00:03:52:e3:8b:11,-45),(00:03:52:e3:8b:16,-44),(00:03:52:e3:8b:12,-45),(00:03:52:e3:8b:18,-45),(00:03:52:29:ca:d2,-60),(00:03:52:29:ca:d1,-61),(00:03:52:2b:84:05,-47),(00:03:52:2b:84:02,-48),(00:03:52:29:ca:d5,-60),(00:03:52:29:ca:d8,-59),(00:03:52:29:ca:d9,-61),(00:03:52:29:ca:d6,-60),(00:03:52:2b:89:c1,-63),(00:03:52:2b:89:c2,-63),(d8:9d:67:91:d0:f0,-56),(00:03:52:2b:89:c5,-63),(c8:cb:b8:ec:1b:43,-81),(c8:cb:b8:ec:1b:45,-79),(c8:cb:b8:ec:1b:42,-79),(c8:cb:b8:ec:1b:41,-82),(c8:cb:b8:ec:1b:40,-78),(c8:cb:b8:ec:1b:44,-81),(d8:9d:67:91:d0:f1,-57),(00:03:52:2b:89:c8,-60),(00:03:52:2b:89:c9,-63),(2c:30:33:1d:9d:cc,-56),(00:03:52:2b:89:c6,-61),(00:03:52:e5:44:41,-63),(00:03:52:e5:44:45,-62),(00:03:52:e5:44:48,-63),(2c:30:33:1d:7a:f0,-56),(34:12:98:06:06:d2,-80),(00:03:52:e3:85:52,-56),(00:03:52:e3:85:55,-58),(d8:9d:67:91:d0:f3,-56),(c8:cb:b8:ec:1b:54,-69),(20:4c:9e:ea:10:16,-65),(d8:9d:67:91:d0:f4,-56),(d8:9d:67:91:d0:f5,-57),(d8:9d:67:91:d0:f2,-57),(20:4c:9e:ea:10:1d,-65),(20:4c:9e:ea:10:1c,-65),(20:4c:9e:ea:10:19,-65),(bc:f1:f2:23:f8:64,-85),(88:51:fb:8a:bc:55,-73),(bc:f1:f2:23:f8:60,-82),(88:51:fb:8a:bc:54,-68),(c0:3f:0e:c4:b2:bc,-68),(88:51:fb:8a:bc:52,-71),(00:03:52:e3:85:59,-56),(00:03:52:e3:85:56,-66),(00:03:52:e5:44:42,-64),(88:51:fb:8a:bc:57,-73),(20:c9:d0:19:33:83,-68),(88:51:fb:8a:bc:53,-69),(c8:cb:b8:ec:1b:53,-71),(20:4c:9e:a3:ff:8d,-78),(20:4c:9e:a3:ff:8c,-79),(20:4c:9e:a3:ff:86,-79),(20:4c:9e:a3:ff:89,-78),(88:51:fb:8a:bc:50,-73),(00:23:33:a2:48:b3,-76),(00:23:33:a2:48:b1,-77),(00:03:52:e5:44:46,-63),(00:03:52:e5:44:49,-64),

W (88:51:fb:8a:bc:45,-68),(88:51:fb:8a:bc:47,-71),(88:51:fb:8a:bc:40,-67),(88:51:fb:8a:bc:42,-70),(88:51:fb:8a:bc:43,-71),(88:51:fb:8a:bc:46,-71),(88:51:fb:8a:bc:44,-69),(88:51:fb:8a:bc:41,-71),(00:23:33:a2:48:b8,-73),(00:23:33:a2:48:bd,-73),(00:23:33:a2:48:bc,-73),(00:23:33:a2:48:b9,-73),(00:03:52:2b:84:08,-47),(00:03:52:2b:84:06,-47),(00:03:52:2b:84:01,-48),(00:03:52:e3:8b:15,-45),(00:03:52:e3:8b:11,-45),(00:03:52:e3:8b:16,-44),(00:03:52:e3:8b:12,-45),(00:03:52:e3:8b:18,-45),(00:03:52:29:ca:d2,-60),(00:03:52:29:ca:d1,-61),(00:03:52:2b:84:05,-47),(00:03:52:2b:84:02,-48),(00:03:52:29:ca:d5,-60),(00:03:52:29:ca:d8,-60),(00:03:52:29:ca:d9,-61),(00:03:52:29:ca:d6,-57),(00:03:52:2b:89:c1,-61),(00:03:52:2b:89:c2,-61),(d8:9d:67:91:d0:f0,-57),(00:03:52:2b:89:c5,-61),(c8:cb:b8:ec:1b:43,-81),(c8:cb:b8:ec:1b:45,-79),(c8:cb:b8:ec:1b:42,-79),(c8:cb:b8:ec:1b:41,-82),(c8:cb:b8:ec:1b:40,-78),(c8:cb:b8:ec:1b:44,-81),(d8:9d:67:91:d0:f1,-56),(00:03:52:2b:89:c8,-60),(00:03:52:2b:89:c9,-61),(2c:30:33:1d:9d:cc,-59),(00:03:52:2b:89:c6,-61),(00:03:52:e5:44:41,-63),(00:03:52:e5:44:45,-62),(00:03:52:e5:44:48,-62),(2c:30:33:1d:7a:f0,-56),(34:12:98:06:06:d2,-80),(00:03:52:e3:85:52,-63),(00:03:52:e3:85:55,-63),(d8:9d:67:91:d0:f3,-56),(c8:cb:b8:ec:1b:54,-69),(20:4c:9e:ea:10:16,-65),(d8:9d:67:91:d0:f4,-57),(d8:9d:67:91:d0:f5,-54),(d8:9d:67:91:d0:f2,-57),(20:4c:9e:ea:10:1d,-65),(20:4c:9e:ea:10:1c,-65),(20:4c:9e:ea:10:19,-65),(bc:f1:f2:23:f8:64,-85),(88:51:fb:8a:bc:55,-73),(bc:f1:f2:23:f8:60,-82),(88:51:fb:8a:bc:54,-68),(c0:3f:0e:c4:b2:bc,-68),(88:51:fb:8a:bc:52,-71),(00:03:52:e3:85:59,-63),(00:03:52:e3:85:56,-63),(00:03:52:e5:44:42,-64),(88:51:fb:8a:bc:57,-73),(20:c9:d0:19:33:83,-70),(88:51:fb:8a:bc:53,-69),(c8:cb:b8:ec:1b:53,-71),(20:4c:9e:a3:ff:8d,-78),(20:4c:9e:a3:ff:8c,-79),(20:4c:9e:a3:ff:86,-79),(20:4c:9e:a3:ff:89,-78),(88:51:fb:8a:bc:50,-73),(00:23:33:a2:48:b3,-76),(00:23:33:a2:48:b1,-77),(00:03:52:e5:44:46,-63),(00:03:52:e5:44:49,-63),(d8:9d:67:91:d0:f7,-55),(00:03:52:e3:85:51,-60),(d8:9d:67:91:d0:f6,-57),(00:03:52:e3:85:58,-62),

35.400005	25.80001
W (88:51:fb:8a:bc:45,-68),(88:51:fb:8a:bc:47,-70),(88:51:fb:8a:bc:40,-71),(88:51:fb:8a:bc:42,-71),(88:51:fb:8a:bc:43,-71),(88:51:fb:8a:bc:46,-69),(88:51:fb:8a:bc:44,-68),(88:51:fb:8a:bc:41,-70),(00:23:33:a2:48:b8,-73),(00:23:33:a2:48:bd,-72),(00:23:33:a2:48:bc,-73),(00:23:33:a2:48:b9,-72),(00:03:52:2b:84:08,-47),(00:03:52:2b:84:06,-47),(00:03:52:2b:84:01,-48),(00:03:52:e3:8b:15,-45),(00:03:52:e3:8b:11,-45),(00:03:52:e3:8b:16,-45),(00:03:52:e3:8b:12,-45),(00:03:52:e3:8b:18,-45),(00:03:52:29:ca:d2,-60),(00:03:52:29:ca:d1,-62),(00:03:52:2b:84:05,-47),(00:03:52:2b:84:02,-48),(00:03:52:29:ca:d5,-60),(00:03:52:29:ca:d8,-60),(00:03:52:29:ca:d9,-61),(00:03:52:29:ca:d6,-60),(00:03:52:2b:89:c1,-60),(00:03:52:2b:89:c2,-73),(d8:9d:67:91:d0:f0,-57),(00:03:52:2b:89:c5,-69),(c8:cb:b8:ec:1b:43,-81),(c8:cb:b8:ec:1b:45,-79),(c8:cb:b8:ec:1b:42,-79),(c8:cb:b8:ec:1b:41,-82),(c8:cb:b8:ec:1b:40,-78),(c8:cb:b8:ec:1b:44,-81),(d8:9d:67:91:d0:f1,-52),(00:03:52:2b:89:c8,-69),(00:03:52:2b:89:c9,-69),(2c:30:33:1d:9d:cc,-59),(00:03:52:2b:89:c6,-69),(00:03:52:e5:44:41,-63),(00:03:52:e5:44:45,-62),(00:03:52:e5:44:48,-62),(2c:30:33:1d:7a:f0,-56),(34:12:98:06:06:d2,-80),(00:03:52:e3:85:52,-63),(00:03:52:e3:85:55,-63),(d8:9d:67:91:d0:f3,-54),(c8:cb:b8:ec:1b:54,-69),(20:4c:9e:ea:10:16,-64),(d8:9d:67:91:d0:f4,-54),(d8:9d:67:91:d0:f5,-55),(d8:9d:67:91:d0:f2,-57),(20:4c:9e:ea:10:1d,-65),(20:4c:9e:ea:10:1c,-65),(20:4c:9e:ea:10:19,-65),(bc:f1:f2:23:f8:64,-85),(88:51:fb:8a:bc:55,-73),(bc:f1:f2:23:f8:60,-82),(88:51:fb:8a:bc:54,-68),(c0:3f:0e:c4:b2:bc,-71),(88:51:fb:8a:bc:52,-71),(00:03:52:e3:85:59,-63),(00:03:52:e3:85:56,-63),(00:03:52:e5:44:42,-64),(88:51:fb:8a:bc:57,-73),(20:c9:d0:19:33:83,-70),(88:51:fb:8a:bc:53,-72),(c8:cb:b8:ec:1b:53,-76),(20:4c:9e:a3:ff:8d,-78),(20:4c:9e:a3:ff:8c,-80),(20:4c:9e:a3:ff:86,-79),(20:4c:9e:a3:ff:89,-78),(88:51:fb:8a:bc:50,-73),(00:23:33:a2:48:b3,-76),(00:23:33:a2:48:b1,-77),(00:03:52:e5:44:46,-63),(00:03:52:e5:44:49,-63),(d8:9d:67:91:d0:f7,-55),(00:03:52:e3:85:51,-66),(d8:9d:67:91:d0:f6,-57),(00:03:52:e3:85:58,-62),(bc:f1:f2:23:f7:44,-72),(00:1e:4a:56:20:4d,-79),

W (88:51:fb:8a:bc:45,-68),(88:51:fb:8a:bc:47,-69),(88:51:fb:8a:bc:40,-67),(88:51:fb:8a:bc:42,-67),(88:51:fb:8a:bc:43,-69),(88:51:fb:8a:bc:46,-68),(88:51:fb:8a:bc:44,-68),(88:51:fb:8a:bc:41,-67),(00:23:33:a2:48:b8,-69),(00:23:33:a2:48:bd,-64),(00:23:33:a2:48:bc,-65),(00:23:33:a2:48:b9,-64),(00:03:52:2b:84:08,-45),(00:03:52:2b:84:06,-55),(00:03:52:2b:84:01,-45),(00:03:52:e3:8b:15,-39),(00:03:52:e3:8b:11,-39),(00:03:52:e3:8b:16,-39),(00:03:52:e3:8b:12,-39),(00:03:52:e3:8b:18,-39),(00:03:52:29:ca:d2,-60),(00:03:52:29:ca:d1,-61),(00:03:52:2b:84:05,-45),(00:03:52:2b:84:02,-46),(00:03:52:29:ca:d5,-60),(00:03:52:29:ca:d8,-60),(00:03:52:29:ca:d9,-61),(00:03:52:29:ca:d6,-60),(00:03:52:2b:89:c1,-60),(00:03:52:2b:89:c2,-73),(d8:9d:67:91:d0:f0,-57),(00:03:52:2b:89:c5,-70),(c8:cb:b8:ec:1b:43,-78),(c8:cb:b8:ec:1b:45,-79),(c8:cb:b8:ec:1b:42,-80),(c8:cb:b8:ec:1b:41,-79),(c8:cb:b8:ec:1b:40,-79),(c8:cb:b8:ec:1b:44,-80),(d8:9d:67:91:d0:f1,-58),(00:03:52:2b:89:c8,-69),(00:03:52:2b:89:c9,-69),(2c:30:33:1d:9d:cc,-61),(00:03:52:2b:89:c6,-69),(00:03:52:e5:44:41,-63),(00:03:52:e5:44:45,-62),(00:03:52:e5:44:48,-62),(2c:30:33:1d:7a:f0,-57),(00:03:52:e3:85:52,-64),(00:03:52:e3:85:55,-65),(d8:9d:67:91:d0:f3,-54),(20:4c:9e:ea:10:16,-64),(d8:9d:67:91:d0:f4,-54),(d8:9d:67:91:d0:f5,-55),(d8:9d:67:91:d0:f2,-59),(20:4c:9e:ea:10:1d,-65),(20:4c:9e:ea:10:1c,-65),(20:4c:9e:ea:10:19,-65),(88:51:fb:8a:bc:55,-73),(88:51:fb:8a:bc:54,-73),(c0:3f:0e:c4:b2:bc,-67),(00:03:52:e3:85:59,-63),(00:03:52:e3:85:56,-63),(00:03:52:e5:44:42,-64),(88:51:fb:8a:bc:57,-73),(20:c9:d0:19:33:83,-70),(88:51:fb:8a:bc:53,-72),(c8:cb:b8:ec:1b:53,-76),(20:4c:9e:a3:ff:8d,-78),(20:4c:9e:a3:ff:8c,-80),(20:4c:9e:a3:ff:86,-79),(20:4c:9e:a3:ff:89,-78),(88:51:fb:8a:bc:50,-73),(00:23:33:a2:48:b3,-78),(00:23:33:a2:48:b1,-77),(00:03:52:e5:44:46,-62),(00:03:52:e5:44:49,-63),(d8:9d:67:91:d0:f7,-55),(00:03:52:e3:85:51,-64),(d8:9d:67:91:d0:f6,-57),(00:03:52:e3:85:58,-62),(bc:f1:f2:23:f7:44,-72),(00:1e:4a:56:20:4d,-79),(00:03:52:2b:85:51,-72),(00:03:52:2b:85:55,-73),(c8:cb:b8:ec:1b:47,-79),(b4:18:d1:e3:e2:8d,-76),(c0:3f:0e:c4:c8:b2,-77),(00:03:52:2b:85:58,-73),(00:03:52:2b:85:56,-73),(00:03:52:2b:85:59,-75),(c8:cb:b8:ec:1b:46,-80),(00:0e:a6:3f:d7:00,-89),

W (88:51:fb:8a:bc:45,-69),(88:51:fb:8a:bc:47,-72),(88:51:fb:8a:bc:40,-69),(88:51:fb:8a:bc:42,-69),(88:51:fb:8a:bc:43,-69),(88:51:fb:8a:bc:46,-69),(88:51:fb:8a:bc:44,-70),(88:51:fb:8a:bc:41,-71),(00:23:33:a2:48:b8,-67),(00:23:33:a2:48:bd,-66),(00:23:33:a2:48:bc,-66),(00:23:33:a2:48:b9,-66),(00:03:52:2b:84:08,-45),(00:03:52:2b:84:06,-47),(00:03:52:2b:84:01,-45),(00:03:52:e3:8b:15,-38),(00:03:52:e3:8b:11,-38),(00:03:52:e3:8b:16,-38),(00:03:52:e3:8b:12,-38),(00:03:52:e3:8b:18,-38),(00:03:52:29:ca:d2,-60),(00:03:52:29:ca:d1,-61),(00:03:52:2b:84:05,-45),(00:03:52:2b:84:02,-45),(00:03:52:29:ca:d5,-60),(00:03:52:29:ca:d8,-60),(00:03:52:29:ca:d9,-61),(00:03:52:29:ca:d6,-60),(00:03:52:2b:89:c1,-74),(d8:9d:67:91:d0:f0,-58),(00:03:52:2b:89:c5,-73),(c8:cb:b8:ec:1b:43,-79),(c8:cb:b8:ec:1b:45,-76),(c8:cb:b8:ec:1b:42,-78),(c8:cb:b8:ec:1b:41,-78),(c8:cb:b8:ec:1b:40,-78),(c8:cb:b8:ec:1b:44,-77),(d8:9d:67:91:d0:f1,-58),(00:03:52:2b:89:c8,-72),(00:03:52:2b:89:c9,-72),(2c:30:33:1d:9d:cc,-65),(00:03:52:2b:89:c6,-73),(00:03:52:e5:44:41,-62),(00:03:52:e5:44:45,-61),(2c:30:33:1d:7a:f0,-57),(00:03:52:e3:85:52,-64),(00:03:52:e3:85:55,-57),(d8:9d:67:91:d0:f3,-59),(20:4c:9e:ea:10:16,-67),(d8:9d:67:91:d0:f4,-60),(d8:9d:67:91:d0:f5,-57),(d8:9d:67:91:d0:f2,-59),(20:4c:9e:ea:10:1d,-67),(20:4c:9e:ea:10:1c,-67),(20:4c:9e:ea:10:19,-67),(88:51:fb:8a:bc:55,-75),(88:51:fb:8a:bc:54,-73),(c0:3f:0e:c4:b2:bc,-67),(00:03:52:e3:85:56,-58),(00:03:52:e5:44:42,-61),(88:51:fb:8a:bc:50,-69),(00:23:33:a2:48:b3,-78),(00:03:52:e5:44:46,-61),(00:03:52:e5:44:49,-61),(d8:9d:67:91:d0:f7,-59),(00:03:52:e3:85:51,-64),(d8:9d:67:91:d0:f6,-60),(00:03:52:2b:85:51,-72),(00:03:52:2b:85:55,-73),(c8:cb:b8:ec:1b:47,-78),(b4:18:d1:e3:e2:8d,-76),(c0:3f:0e:c4:c8:b2,-77),(00:03:52:2b:85:58,-73),(00:03:52:2b:85:56,-73),(00:03:52:2b:85:59,-75),(c8:cb:b8:ec:1b:46,-79),(00:0e:a6:3f:d7:00,-89),(c8:cb:b8:ec:1b:52,-71),(34:12:98:06:06:d2,-71),(c8:cb:b8:ec:1b:55,-72),(c8:cb:b8:ec:1b:56,-71),(88:51:fb:8a:bc:56,-75),

W (88:51:fb:8a:bc:45,-68),(88:51:fb:8a:bc:47,-69),(88:51:fb:8a:bc:40,-69),(88:51:fb:8a:bc:42,-69),(88:51:fb:8a:bc:43,-69),(88:51:fb:8a:bc:46,-69),(88:51:fb:8a:bc:44,-69),(88:51:fb:8a:bc:41,-68),(00:23:33:a2:48:b8,-70),(00:23:33:a2:48:bd,-70),(00:23:33:a2:48:bc,-70),(00:23:33:a2:48:b9,-69),(00:03:52:2b:84:08,-45),(00:03:52:2b:84:06,-46),(00:03:52:2b:84:01,-45),(00:03:52:e3:8b:15,-38),(00:03:52:e3:8b:11,-38),(00:03:52:e3:8b:16,-38),(00:03:52:e3:8b:12,-38),(00:03:52:e3:8b:18,-38),(00:03:52:29:ca:d2,-63),(00:03:52:29:ca:d1,-63),(00:03:52:2b:84:05,-45),(00:03:52:2b:84:02,-45),(00:03:52:29:ca:d5,-56),(00:03:52:29:ca:d8,-60),(00:03:52:29:ca:d9,-60),(00:03:52:29:ca:d6,-60),(00:03:52:2b:89:c1,-70),(d8:9d:67:91:d0:f0,-58),(00:03:52:2b:89:c5,-71),(c8:cb:b8:ec:1b:43,-78),(c8:cb:b8:ec:1b:45,-76),(c8:cb:b8:ec:1b:42,-78),(c8:cb:b8:ec:1b:41,-77),(c8:cb:b8:ec:1b:40,-78),(c8:cb:b8:ec:1b:44,-79),(d8:9d:67:91:d0:f1,-57),(00:03:52:2b:89:c8,-68),(00:03:52:2b:89:c9,-70),(2c:30:33:1d:9d:cc,-59),(00:03:52:2b:89:c6,-71),(00:03:52:e5:44:41,-62),(00:03:52:e5:44:45,-66),(2c:30:33:1d:7a:f0,-56),(00:03:52:e3:85:52,-64),(00:03:52:e3:85:55,-57),(d8:9d:67:91:d0:f3,-59),(20:4c:9e:ea:10:16,-69),(d8:9d:67:91:d0:f4,-61),(d8:9d:67:91:d0:f5,-57),(d8:9d:67:91:d0:f2,-59),(20:4c:9e:ea:10:1d,-69),(20:4c:9e:ea:10:1c,-69),(20:4c:9e:ea:10:19,-69),(88:51:fb:8a:bc:55,-71),(88:51:fb:8a:bc:54,-68),(c0:3f:0e:c4:b2:bc,-66),(00:03:52:e3:85:56,-62),(00:03:52:e5:44:42,-61),(88:51:fb:8a:bc:50,-69),(00:23:33:a2:48:b3,-78),(00:03:52:e5:44:46,-61),(00:03:52:e5:44:49,-61),(d8:9d:67:91:d0:f7,-59),(00:03:52:e3:85:51,-64),(d8:9d:67:91:d0:f6,-60),(00:03:52:2b:85:51,-72),(00:03:52:2b:85:55,-73),(c8:cb:b8:ec:1b:47,-77),(b4:18:d1:e3:e2:8d,-78),(c0:3f:0e:c4:c8:b2,-77),(00:03:52:2b:85:58,-73),(00:03:52:2b:85:56,-73),(00:03:52:2b:85:59,-75),(c8:cb:b8:ec:1b:46,-78),(00:0e:a6:3f:d7:00,-91),(c8:cb:b8:ec:1b:52,-71),(34:12:98:06:06:d2,-71),(c8:cb:b8:ec:1b:55,-72),(c8:cb:b8:ec:1b:56,-71),(88:51:fb:8a:bc:56,-71),(bc:f1:f2:23:3b:62,-75),(00:03:52:e3:85:58,-60),(00:03:52:e5:44:48,-62),(00:03:52:2b:89:c2,-68),(c8:cb:b8:ec:1b:53,-70),(00:03:52:2b:85:52,-80),

36.000004	25.80001
W (88:51:fb:8a:bc:45,-68),(88:51:fb:8a:bc:47,-69),(88:51:fb:8a:bc:40,-67),(88:51:fb:8a:bc:42,-68),(88:51:fb:8a:bc:43,-68),(88:51:fb:8a:bc:46,-68),(88:51:fb:8a:bc:44,-68),(88:51:fb:8a:bc:41,-68),(00:23:33:a2:48:b8,-70),(00:23:33:a2:48:bd,-70),(00:23:33:a2:48:bc,-70),(00:23:33:a2:48:b9,-69),(00:03:52:2b:84:08,-45),(00:03:52:2b:84:06,-46),(00:03:52:2b:84:01,-45),(00:03:52:e3:8b:15,-38),(00:03:52:e3:8b:11,-38),(00:03:52:e3:8b:16,-38),(00:03:52:e3:8b:12,-38),(00:03:52:e3:8b:18,-38),(00:03:52:29:ca:d2,-60),(00:03:52:29:ca:d1,-60),(00:03:52:2b:84:05,-45),(00:03:52:2b:84:02,-55),(00:03:52:29:ca:d5,-60),(00:03:52:29:ca:d8,-60),(00:03:52:29:ca:d9,-60),(00:03:52:29:ca:d6,-60),(00:03:52:2b:89:c1,-70),(d8:9d:67:91:d0:f0,-58),(00:03:52:2b:89:c5,-68),(c8:cb:b8:ec:1b:43,-77),(c8:cb:b8:ec:1b:45,-77),(c8:cb:b8:ec:1b:42,-78),(c8:cb:b8:ec:1b:41,-77),(c8:cb:b8:ec:1b:40,-78),(c8:cb:b8:ec:1b:44,-79),(d8:9d:67:91:d0:f1,-57),(00:03:52:2b:89:c8,-62),(00:03:52:2b:89:c9,-70),(2c:30:33:1d:9d:cc,-61),(00:03:52:2b:89:c6,-68),(00:03:52:e5:44:41,-60),(00:03:52:e5:44:45,-61),(2c:30:33:1d:7a:f0,-59),(00:03:52:e3:85:52,-64),(00:03:52:e3:85:55,-57),(d8:9d:67:91:d0:f3,-59),(20:4c:9e:ea:10:16,-70),(d8:9d:67:91:d0:f4,-61),(d8:9d:67:91:d0:f5,-57),(d8:9d:67:91:d0:f2,-59),(20:4c:9e:ea:10:1d,-70),(20:4c:9e:ea:10:1c,-71),(20:4c:9e:ea:10:19,-71),(88:51:fb:8a:bc:55,-71),(88:51:fb:8a:bc:54,-68),(c0:3f:0e:c4:b2:bc,-66),(00:03:52:e3:85:56,-62),(00:03:52:e5:44:42,-60),(88:51:fb:8a:bc:50,-69),(00:23:33:a2:48:b3,-78),(00:03:52:e5:44:46,-61),(00:03:52:e5:44:49,-59),(d8:9d:67:91:d0:f7,-59),(00:03:52:e3:85:51,-64),(d8:9d:67:91:d0:f6,-60),(00:03:52:2b:85:51,-72),(00:03:52:2b:85:55,-73),(c8:cb:b8:ec:1b:47,-78),(b4:18:d1:e3:e2:8d,-78),(c0:3f:0e:c4:c8:b2,-77),(00:03:52:2b:85:58,-73),(00:03:52:2b:85:56,-73),(00:03:52:2b:85:59,-75),(c8:cb:b8:ec:1b:46,-78),(00:0e:a6:3f:d7:00,-91),(c8:cb:b8:ec:1b:52,-71),(34:12:98:06:06:d2,-77),(c8:cb:b8:ec:1b:55,-72),(c8:cb:b8:ec:1b:56,-71),(88:51:fb:8a:bc:56,-71),(bc:f1:f2:23:3b:62,-75),(00:03:52:e3:85:58,-60),(00:03:52:e5:44:48,-60),(00:03:52:2b:89:c2,-68),(c8:cb:b8:ec:1b:53,-70),(00:03:52:2b:85:52,-80),(88:51:fb:8a:bc:52,-70),(88:51:fb:8a:bc:51,-70),(88:51:fb:8a:bc:53,-72),

