		00:03:52:29:ca:d1	00:03:52:29:ca:d2	00:03:52:2b:84:01	00:03:52:2b:84:02	00:03:52:2b:85:51	00:03:52:2b:85:52	00:03:52:2b:89:c1	00:03:52:2b:89:c2	00:03:52:78:55:01	00:03:52:78:55:02	00:03:52:78:62:c1	00:03:52:78:62:c2	00:03:52:96:ac:51	00:03:52:96:ac:52	00:03:52:96:ba:11	00:03:52:96:ba:12	00:03:52:e3:85:51	00:03:52:e3:85:52	00:03:52:e3:89:c1	00:03:52:e3:89:c2	00:03:52:e3:8b:11	00:03:52:e3:8b:12	00:03:52:e5:44:41	00:03:52:e5:44:42	00:0e:a6:3f:d7:00	00:12:0e:78:58:34	00:18:0a:35:58:14	00:19:a9:40:40:20	00:19:a9:40:40:21	00:19:a9:40:40:22	00:19:a9:40:40:23	00:19:a9:40:40:24	00:19:a9:40:40:25	00:19:a9:40:40:2a	00:19:a9:40:40:2c	00:19:a9:40:40:2d	00:19:a9:40:40:2f	00:21:d8:e0:0a:b0	00:21:d8:e0:0a:b1	00:21:d8:e0:0a:b2	00:21:d8:e0:0a:b3	00:21:d8:e0:0a:b4	00:21:d8:e0:0a:b5	00:21:d8:e0:0a:b6	00:21:d8:e0:0a:c0	00:21:d8:e0:0a:c1	00:21:d8:e0:0a:c2	00:21:d8:e0:0a:c3	00:21:d8:e0:0a:c4	00:21:d8:e0:0a:c5	00:21:d8:e0:0a:c6	00:23:33:a2:48:b0	00:23:33:a2:48:b1	00:23:33:a2:48:b2	00:23:33:a2:48:b3	00:23:33:a2:48:b4	00:23:33:a2:48:b5	00:23:33:a2:48:ba	00:23:33:a2:48:bc	00:23:33:a2:48:bd	00:23:33:a2:48:bf	00:26:f2:14:f0:42	00:3a:99:04:6a:10	00:3a:99:04:6a:11	00:3a:99:04:6a:12	00:3a:99:04:6a:13	00:3a:99:04:6a:14	00:3a:99:04:6a:15	00:3a:9a:4e:81:e0	00:3a:9a:4e:81:e1	00:3a:9a:4e:81:e2	00:3a:9a:4e:81:e3	00:3a:9a:4e:81:e4	00:3a:9a:4e:81:e5	00:3a:9a:51:ab:50	00:3a:9a:51:ab:51	00:3a:9a:51:ab:52	00:3a:9a:51:ab:53	00:3a:9a:51:ab:54	00:3a:9a:51:ab:55	00:3a:9a:51:ab:5a	00:3a:9a:51:ab:5c	00:3a:9a:51:ab:5d	00:3a:9a:51:ab:5f	00:3a:9a:51:b2:b0	00:3a:9a:51:b2:b1	00:3a:9a:51:b2:b2	00:3a:9a:51:b2:b3	00:3a:9a:51:b2:b4	00:3a:9a:51:b2:b5	06:18:0a:35:58:14	16:18:0a:35:58:14	1a:72:b7:27:46:c0	1e:77:1c:44:c4:45	20:4e:7f:5a:e6:68	20:4e:7f:5a:fc:88	20:c9:d0:19:33:83	20:c9:d0:19:33:84	28:c6:8e:19:a6:56	48:f8:b3:84:82:eb	48:f8:b3:84:82:ec	70:56:81:c9:11:eb	74:ea:3a:d6:67:04	88:51:fb:8a:bc:40	88:51:fb:8a:bc:41	88:51:fb:8a:bc:50	88:51:fb:8a:bc:51	8c:2d:aa:52:94:ab	9e:6c:04:9c:49:c5	ae:18:26:2b:1e:95	c0:3f:0e:c4:b2:bc	c0:3f:0e:c4:c8:b2	c8:cb:b8:9e:01:60	c8:cb:b8:9e:01:61	c8:cb:b8:ec:1b:40	c8:cb:b8:ec:1b:41	c8:cb:b8:ec:1b:50	c8:cb:b8:ec:1b:51	c8:cb:b8:f9:8d:c0	c8:cb:b8:f9:8d:c1	c8:cb:b8:f9:8d:d0	c8:cb:b8:f9:8d:d1	d8:30:62:31:7e:27	d8:9d:67:91:d0:f0	d8:9d:67:91:d0:f1	e8:39:35:64:4a:a0	e8:39:35:64:4a:a1
34.2	30	-100	-100	-39	-39	-100	-100	-80	-80	-100	-100	-100	-100	-100	-100	-100	-100	-69	-68	-100	-100	-45	-42	-73	-70	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-100	-84	-83	-83	-100	-84	-84	-84	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-83	-84	-86	-86	-100	-100	-62	-77	-68	-100	-100	-84	-82	-76	-77	-100	-100	-100	-100	-100	-76	-78	-100	-100
30	30.6	-72	-72	-37	-37	-100	-100	-69	-69	-100	-100	-100	-100	-100	-100	-100	-100	-70	-70	-100	-100	-41	-39	-70	-69	-100	-100	-100	-100	-100	-89	-100	-100	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-100	-75	-79	-79	-70	-83	-79	-76	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-88	-100	-100	-100	-86	-82	-100	-100	-70	-75	-66	-100	-100	-81	-80	-69	-70	-100	-100	-100	-100	-100	-76	-75	-100	-100
30.6	30.6	-100	-100	-39	-39	-85	-85	-71	-72	-100	-100	-100	-100	-100	-100	-100	-100	-68	-69	-81	-77	-38	-41	-100	-75	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-85	-78	-100	-82	-100	-100	-77	-82	-80	-79	-71	-73	-73	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-87	-73	-84	-84	-100	-91	-100	-100	-54	-75	-68	-100	-100	-80	-79	-70	-69	-100	-100	-100	-80	-100	-73	-73	-100	-100
31.2	30.6	-100	-100	-33	-33	-87	-83	-63	-63	-100	-100	-100	-100	-100	-100	-100	-100	-66	-66	-81	-100	-42	-40	-73	-67	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-75	-76	-77	-76	-100	-100	-77	-74	-84	-72	-100	-100	-100	-100	-100	-100	-100	-100	-84	-100	-84	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-79	-80	-79	-78	-100	-100	-100	-59	-74	-64	-100	-100	-84	-81	-67	-67	-100	-100	-100	-89	-100	-71	-75	-100	-100
33	30.6	-77	-100	-41	-41	-85	-85	-64	-66	-100	-100	-100	-100	-100	-100	-100	-100	-64	-64	-100	-100	-42	-41	-81	-78	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-82	-81	-81	-100	-100	-81	-81	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-82	-100	-83	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-82	-81	-83	-87	-100	-100	-100	-62	-75	-67	-100	-100	-79	-78	-64	-71	-100	-100	-87	-89	-100	-71	-70	-100	-100
33.6	30.6	-100	-100	-37	-37	-100	-100	-67	-73	-100	-100	-100	-100	-100	-100	-100	-100	-65	-65	-100	-100	-45	-41	-66	-65	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-80	-81	-81	-100	-100	-100	-100	-84	-100	-100	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-89	-100	-100	-100	-100	-100	-100	-83	-84	-84	-88	-100	-100	-64	-76	-65	-100	-100	-76	-75	-69	-63	-100	-100	-100	-100	-100	-72	-73	-100	-100
34.2	30.6	-100	-100	-45	-45	-100	-100	-78	-78	-100	-100	-100	-100	-100	-100	-100	-100	-69	-68	-100	-100	-50	-42	-73	-70	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-100	-84	-83	-83	-100	-84	-84	-84	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-83	-84	-89	-88	-100	-100	-67	-77	-71	-100	-100	-84	-82	-76	-75	-100	-100	-100	-100	-100	-76	-74	-100	-100
30	31.2	-100	-100	-42	-42	-100	-100	-71	-70	-100	-100	-100	-100	-100	-100	-100	-100	-62	-62	-100	-100	-44	-50	-70	-69	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-77	-82	-79	-70	-83	-79	-76	-100	-100	-100	-100	-100	-100	-83	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-100	-100	-84	-83	-84	-84	-100	-100	-70	-71	-70	-100	-100	-81	-80	-65	-66	-100	-100	-100	-100	-100	-71	-74	-100	-100
30.6	31.2	-100	-100	-39	-39	-100	-84	-72	-72	-100	-100	-100	-100	-100	-100	-100	-100	-64	-69	-85	-77	-42	-41	-100	-75	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-84	-85	-100	-100	-82	-100	-100	-77	-82	-80	-79	-71	-73	-73	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-87	-73	-84	-84	-100	-91	-100	-100	-54	-69	-68	-100	-100	-77	-77	-72	-69	-100	-100	-100	-84	-100	-73	-73	-100	-100
31.2	31.2	-100	-100	-35	-35	-87	-89	-65	-67	-100	-100	-100	-100	-100	-100	-100	-100	-63	-62	-100	-100	-40	-52	-77	-75	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-75	-76	-77	-76	-100	-100	-77	-75	-76	-72	-100	-73	-100	-100	-100	-100	-100	-100	-84	-100	-84	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-79	-81	-81	-78	-78	-100	-100	-59	-74	-72	-100	-100	-79	-79	-60	-60	-100	-100	-100	-89	-100	-71	-75	-100	-100
33	31.2	-77	-100	-42	-42	-85	-85	-68	-66	-100	-100	-100	-100	-100	-100	-100	-100	-62	-62	-100	-100	-41	-39	-85	-78	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-82	-81	-81	-100	-100	-81	-81	-100	-100	-100	-100	-79	-100	-100	-100	-100	-100	-100	-100	-100	-84	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-82	-84	-85	-87	-82	-100	-100	-62	-76	-74	-100	-100	-81	-80	-64	-71	-100	-100	-87	-89	-100	-71	-70	-100	-100
33.6	31.2	-100	-100	-43	-43	-100	-100	-64	-65	-100	-100	-100	-100	-100	-100	-100	-100	-64	-64	-100	-100	-45	-43	-76	-75	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-80	-81	-81	-100	-100	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-100	-100	-85	-86	-87	-84	-100	-100	-65	-76	-71	-100	-100	-77	-78	-65	-65	-100	-100	-100	-100	-100	-72	-75	-100	-100
34.2	31.2	-100	-100	-45	-45	-100	-100	-74	-78	-100	-100	-100	-100	-100	-100	-100	-100	-68	-68	-100	-100	-49	-49	-73	-70	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-100	-84	-83	-83	-100	-84	-84	-84	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-82	-81	-85	-88	-100	-100	-67	-79	-71	-100	-100	-84	-82	-75	-75	-100	-100	-100	-100	-100	-74	-73	-100	-100
30	31.8	-100	-100	-47	-47	-100	-100	-70	-70	-100	-100	-100	-100	-100	-100	-100	-100	-62	-62	-100	-100	-50	-56	-70	-69	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-77	-82	-79	-70	-83	-79	-76	-100	-100	-100	-91	-90	-90	-83	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-100	-100	-84	-83	-84	-84	-100	-100	-66	-71	-70	-100	-100	-79	-79	-68	-68	-100	-100	-100	-100	-100	-71	-71	-100	-100
30.6	31.8	-100	-100	-35	-35	-100	-88	-73	-72	-100	-100	-100	-100	-100	-100	-100	-100	-67	-68	-85	-77	-41	-45	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-84	-100	-100	-100	-82	-100	-82	-100	-100	-75	-73	-71	-73	-73	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-87	-100	-84	-84	-100	-91	-100	-100	-56	-72	-72	-100	-100	-77	-76	-71	-69	-100	-100	-100	-84	-100	-74	-73	-100	-100
31.2	31.8	-100	-100	-39	-39	-87	-89	-65	-62	-100	-100	-100	-100	-100	-100	-100	-100	-63	-62	-100	-100	-44	-37	-73	-73	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-75	-76	-77	-76	-100	-100	-100	-75	-76	-100	-100	-73	-100	-100	-100	-100	-91	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-79	-81	-81	-77	-78	-100	-100	-63	-74	-68	-100	-100	-84	-82	-66	-69	-100	-100	-100	-89	-100	-68	-71	-100	-100
33	31.8	-77	-100	-42	-42	-100	-100	-69	-68	-100	-100	-100	-100	-100	-100	-100	-100	-64	-64	-100	-100	-46	-41	-75	-78	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-75	-100	-71	-100	-79	-75	-76	-100	-100	-100	-100	-100	-100	-84	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-83	-100	-100	-100	-100	-100	-82	-82	-81	-87	-82	-100	-100	-53	-77	-66	-100	-100	-81	-81	-67	-70	-100	-100	-86	-82	-100	-71	-70	-100	-100
33.6	31.8	-82	-100	-44	-43	-100	-100	-72	-73	-100	-100	-100	-100	-100	-100	-100	-100	-64	-64	-100	-100	-45	-46	-76	-75	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-80	-81	-81	-100	-100	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-100	-100	-85	-86	-87	-84	-100	-100	-64	-76	-70	-100	-100	-74	-74	-68	-63	-100	-100	-100	-100	-100	-69	-71	-100	-100
34.2	31.8	-100	-79	-44	-44	-100	-100	-74	-70	-100	-100	-100	-100	-100	-100	-100	-100	-68	-68	-100	-100	-46	-53	-72	-72	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-82	-81	-89	-88	-100	-100	-64	-79	-70	-100	-100	-84	-82	-71	-71	-100	-100	-100	-100	-100	-71	-73	-100	-100
30	32.4	-100	-100	-48	-48	-100	-100	-70	-70	-100	-100	-100	-100	-100	-100	-100	-100	-59	-59	-100	-100	-50	-52	-70	-69	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-85	-100	-100	-100	-85	-100	-77	-82	-84	-70	-83	-79	-76	-100	-100	-100	-91	-90	-90	-83	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-100	-100	-84	-83	-82	-84	-100	-100	-76	-73	-70	-100	-100	-75	-75	-65	-65	-100	-100	-100	-100	-100	-71	-72	-100	-100
30.6	32.4	-100	-100	-37	-37	-100	-88	-69	-69	-100	-100	-100	-100	-100	-100	-100	-100	-66	-68	-85	-85	-42	-38	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-84	-100	-100	-100	-100	-100	-82	-100	-100	-83	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-81	-100	-100	-100	-100	-100	-100	-81	-82	-100	-91	-100	-100	-64	-75	-72	-100	-100	-78	-78	-74	-73	-100	-100	-100	-84	-100	-72	-74	-100	-100
31.2	32.4	-100	-100	-40	-39	-87	-89	-66	-64	-100	-100	-100	-100	-100	-100	-100	-100	-61	-61	-100	-100	-36	-37	-79	-79	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-75	-76	-77	-76	-100	-100	-85	-75	-76	-100	-79	-83	-100	-100	-100	-100	-91	-100	-84	-100	-85	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-79	-85	-81	-85	-81	-100	-100	-65	-75	-64	-100	-100	-82	-82	-70	-67	-100	-100	-100	-100	-100	-68	-71	-100	-100
33	32.4	-77	-100	-47	-47	-100	-100	-69	-68	-100	-100	-100	-100	-100	-100	-100	-100	-65	-65	-100	-100	-40	-46	-75	-78	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-75	-85	-71	-100	-79	-75	-76	-100	-100	-100	-100	-100	-100	-84	-100	-85	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-83	-100	-100	-100	-100	-100	-82	-84	-82	-87	-82	-100	-100	-59	-74	-66	-100	-100	-83	-83	-74	-79	-100	-100	-79	-82	-100	-71	-66	-100	-100
33.6	32.4	-82	-100	-48	-48	-100	-100	-66	-67	-100	-100	-100	-100	-100	-100	-100	-100	-66	-67	-100	-100	-46	-53	-76	-75	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-80	-81	-81	-100	-100	-88	-100	-100	-100	-88	-79	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-100	-85	-86	-82	-84	-100	-100	-68	-76	-66	-100	-100	-72	-71	-68	-66	-100	-100	-100	-100	-100	-72	-71	-100	-100
34.2	32.4	-100	-79	-45	-45	-100	-100	-74	-70	-100	-100	-100	-100	-100	-100	-100	-100	-70	-70	-100	-100	-52	-49	-72	-72	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-82	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-82	-81	-89	-88	-100	-100	-65	-79	-75	-100	-100	-84	-83	-67	-68	-100	-100	-100	-100	-100	-71	-73	-100	-100
30	33	-100	-100	-47	-47	-100	-100	-69	-70	-100	-100	-100	-100	-100	-100	-100	-100	-63	-63	-100	-100	-53	-56	-74	-73	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-85	-100	-100	-100	-85	-100	-77	-82	-84	-100	-100	-100	-100	-100	-100	-100	-91	-90	-90	-83	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-100	-100	-84	-83	-86	-84	-100	-100	-70	-73	-66	-100	-100	-73	-73	-65	-65	-100	-100	-100	-100	-100	-71	-73	-100	-100
30.6	33	-100	-100	-41	-41	-100	-88	-69	-69	-100	-100	-100	-100	-100	-100	-100	-100	-65	-72	-100	-100	-48	-42	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-84	-100	-100	-100	-100	-100	-82	-100	-100	-83	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-59	-75	-70	-100	-100	-78	-78	-77	-76	-100	-100	-100	-100	-100	-73	-74	-100	-100
31.2	33	-100	-100	-36	-35	-87	-89	-70	-68	-100	-100	-100	-100	-100	-100	-100	-100	-65	-65	-100	-100	-37	-36	-75	-75	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-75	-85	-71	-76	-75	-75	-76	-100	-100	-100	-100	-91	-100	-84	-100	-85	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-83	-100	-100	-100	-100	-100	-79	-85	-81	-81	-79	-100	-100	-65	-75	-64	-100	-100	-86	-84	-67	-69	-100	-100	-100	-100	-100	-67	-67	-100	-100
33	33	-100	-100	-36	-36	-87	-89	-70	-65	-100	-100	-100	-100	-100	-100	-100	-100	-65	-65	-100	-100	-38	-35	-75	-69	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-75	-85	-71	-100	-79	-75	-76	-100	-100	-100	-100	-91	-100	-84	-100	-85	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-83	-100	-100	-100	-100	-100	-79	-84	-79	-83	-82	-100	-100	-56	-73	-70	-100	-100	-81	-80	-74	-69	-100	-100	-100	-100	-100	-71	-67	-100	-100
33.6	33	-82	-100	-47	-47	-100	-100	-69	-69	-100	-100	-100	-100	-100	-100	-100	-100	-65	-64	-100	-100	-51	-50	-74	-74	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-81	-100	-82	-82	-82	-88	-100	-88	-100	-88	-79	-100	-100	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-100	-82	-84	-82	-85	-100	-100	-63	-74	-70	-100	-100	-79	-78	-70	-70	-100	-100	-100	-100	-100	-71	-69	-100	-100
34.2	33	-100	-79	-47	-47	-100	-100	-73	-72	-100	-100	-100	-100	-100	-100	-100	-100	-70	-70	-100	-100	-50	-51	-68	-68	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-83	-84	-82	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-80	-100	-91	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-88	-100	-82	-81	-89	-83	-100	-100	-69	-81	-72	-100	-100	-84	-85	-67	-68	-100	-100	-100	-100	-100	-75	-77	-100	-100
